TeamName,Season,PlayerName,Player_id,Team_id,Pos,Ht,Wt,Birth Date,Birth,Exp,College
Detroit Pistons,2025-26,Chaz Lanier,laniech01,DET,G,6-4,,"December 19, 2001",us US,R,"University of North Florida, Tennessee"
Detroit Pistons,2025-26,Caris LeVert,leverca01,DET,G-F,6-6,205,"August 25, 1994",us US,9,Michigan
Detroit Pistons,2025-26,Jaden Ivey,iveyja01,DET,G,6-4,195,"February 13, 2002",us US,3,Purdue
Detroit Pistons,2025-26,Duncan Robinson,robindu01,DET,G-F,6-7,215,"April 22, 1994",us US,7,"Williams, Michigan"
Detroit Pistons,2025-26,Bobi Klintman,klintbo01,DET,F,6-9,225,"March 6, 2003",se SE,1,Wake Forest
Detroit Pistons,2025-26,Cade Cunningham,cunnica01,DET,G,6-6,220,"September 25, 2001",us US,4,Oklahoma State
Detroit Pistons,2025-26,Tobias Harris,harrito02,DET,F,6-8,226,"July 15, 1992",us US,14,Tennessee
Detroit Pistons,2025-26,Ron Holland,hollaro01,DET,F,6-8,206,"July 7, 2005",us US,1,
Detroit Pistons,2025-26,Isaiah Stewart,stewais01,DET,F-C,6-8,250,"May 22, 2001",us US,5,Washington
Detroit Pistons,2025-26,Marcus Sasser,sassema01,DET,G,6-2,195,"September 21, 2000",us US,2,Houston
Detroit Pistons,2025-26,Ausar Thompson,thompau01,DET,G,6-7,215,"January 30, 2003",us US,2,
Detroit Pistons,2025-26,Jalen Duren,durenja01,DET,C,6-10,250,"November 18, 2003",us US,3,Memphis
Detroit Pistons,2025-26,,,DET,,,,,,,
Chicago Bulls,2025-26,Jalen Smith,smithja04,CHI,F,6-10,215,"March 16, 2000",us US,5,Maryland
Chicago Bulls,2025-26,Mouhamadou Gueye,gueyemo01,CHI,F,6-9,210,"July 6, 1998",us US,1,"Monroe Community College, Stony Brook University, Pitt"
Chicago Bulls,2025-26,Emanuel Miller  (TW),milleem01,CHI,F,6-7,215,"June 19, 2000",ca CA,1,"Texas A&M, TCU"
Chicago Bulls,2025-26,Yuki Kawamura  (TW),kawamyu01,CHI,G,5-8,159,"May 2, 2001",jp JP,1,
Chicago Bulls,2025-26,Wooga Poplar,poplawo01,CHI,G,6-5,,"January 5, 2003",us US,R,"Miami (FL), Villanova"
Chicago Bulls,2025-26,Caleb Grill,grillca01,CHI,G,6-3,,"June 15, 2000",us US,R,"UNLV, Iowa State, Missouri"
Chicago Bulls,2025-26,Tre Jones,jonestr01,CHI,G,6-1,185,"January 8, 2000",us US,5,Duke
Chicago Bulls,2025-26,Noa Essengue,essenno01,CHI,F,6-9,,"December 18, 2006",fr FR,R,
Chicago Bulls,2025-26,Lachlan Olbrich  (TW),olbrila01,CHI,F-C,6-10,,"December 30, 2003",au AU,R,"University of California, Riverside"
Chicago Bulls,2025-26,Isaac Okoro,okorois01,CHI,G-F,6-5,225,"January 26, 2001",us US,5,Auburn
Chicago Bulls,2025-26,Kevin Huerter,huertke01,CHI,G,6-7,190,"August 27, 1998",us US,7,Maryland
Chicago Bulls,2025-26,Patrick Williams,willipa01,CHI,F,6-7,215,"August 26, 2001",us US,5,Florida State
Chicago Bulls,2025-26,Matas Buzelis,buzelma01,CHI,F,6-10,209,"October 13, 2004",us US,1,
Chicago Bulls,2025-26,Zach Collins,colliza01,CHI,C-F,6-11,250,"November 19, 1997",us US,7,Gonzaga
Chicago Bulls,2025-26,Ayo Dosunmu,dosunay01,CHI,G,6-5,200,"January 17, 2000",us US,4,Illinois
Chicago Bulls,2025-26,Jevon Carter,carteje01,CHI,G,6-1,200,"September 14, 1995",us US,7,West Virginia
Chicago Bulls,2025-26,Julian Phillips,phillju01,CHI,F,6-8,198,"November 5, 2003",us US,2,Tennessee
Chicago Bulls,2025-26,Coby White,whiteco01,CHI,G,6-5,195,"February 16, 2000",us US,6,UNC
Chicago Bulls,2025-26,Nikola VuÄeviÄ,vucevni01,CHI,C,6-10,260,"October 24, 1990",ch CH,14,USC
Chicago Bulls,2025-26,Dalen Terry,terryda01,CHI,G,6-7,195,"July 12, 2002",us US,3,Arizona
Chicago Bulls,2025-26,,,CHI,,,,,,,
Milwaukee Bucks,2025-26,Ryan Rollins,rolliry01,MIL,G,6-4,180,"July 3, 2002",us US,3,Toledo
Milwaukee Bucks,2025-26,Cormac Ryan,ryanco01,MIL,G,6-5,195,"October 26, 1998",us US,R,"Stanford, Notre Dame, UNC"
Milwaukee Bucks,2025-26,Thanasis Antetokounmpo,antetth01,MIL,F,6-7,219,"July 18, 1992",gr GR,6,
Milwaukee Bucks,2025-26,Amir Coffey,coffeam01,MIL,G,6-7,210,"June 17, 1997",us US,6,Minnesota
Milwaukee Bucks,2025-26,Jamaree Bouyea  (TW),bouyeja01,MIL,G,6-2,180,"June 27, 1999",us US,3,San Francisco
Milwaukee Bucks,2025-26,Pete Nance  (TW),nancepe01,MIL,F,6-11,230,"February 19, 2000",us US,2,"Northwestern, UNC"
Milwaukee Bucks,2025-26,Cole Anthony,anthoco01,MIL,G,6-2,185,"May 15, 2000",us US,5,UNC
Milwaukee Bucks,2025-26,Chris Livingston,livinch01,MIL,F,6-6,220,"October 15, 2003",us US,2,Kentucky
Milwaukee Bucks,2025-26,Jericho Sims,simsje01,MIL,F,6-10,245,"October 20, 1998",us US,4,Texas
Milwaukee Bucks,2025-26,Taurean Prince,princta02,MIL,F,6-6,218,"March 22, 1994",us US,9,Baylor
Milwaukee Bucks,2025-26,Gary Harris,harriga01,MIL,G,6-4,210,"September 14, 1994",us US,11,Michigan State
Milwaukee Bucks,2025-26,Kyle Kuzma,kuzmaky01,MIL,F,6-9,221,"July 24, 1995",us US,8,Utah
Milwaukee Bucks,2025-26,Gary Trent Jr.,trentga02,MIL,G,6-5,209,"January 18, 1999",us US,7,Duke
Milwaukee Bucks,2025-26,Bobby Portis,portibo01,MIL,F,6-10,250,"February 10, 1995",us US,10,Arkansas
Milwaukee Bucks,2025-26,Myles Turner,turnemy01,MIL,C-F,6-11,250,"March 24, 1996",us US,10,Texas
Milwaukee Bucks,2025-26,Kevin Porter Jr.,porteke02,MIL,G,6-4,203,"May 4, 2000",us US,5,USC
Milwaukee Bucks,2025-26,Mark Sears  (TW),searsma01,MIL,G,6-1,,"February 19, 2002",us US,R,"Ohio University, Alabama"
Milwaukee Bucks,2025-26,Tyler Smith,smithty02,MIL,F,6-11,224,"November 2, 2004",us US,1,
Milwaukee Bucks,2025-26,Giannis Antetokounmpo,antetgi01,MIL,F-G,6-11,242,"December 6, 1994",gr GR,12,
Milwaukee Bucks,2025-26,A.J. Green,greenaj01,MIL,G,6-4,200,"September 27, 1999",us US,3,University of Northern Iowa
Milwaukee Bucks,2025-26,Andre Jackson Jr.,jacksan01,MIL,G,6-6,210,"November 13, 2001",us US,2,UConn
Milwaukee Bucks,2025-26,,,MIL,,,,,,,
Miami Heat,2025-26,Keshad Johnson,johnske10,MIA,F,6-6,225,"June 23, 2001",us US,1,"San Diego State, Arizona"
Miami Heat,2025-26,Jahmir Young,youngja05,MIA,G,6-2,185,"October 7, 2000",us US,1,"UNC Charlotte, Maryland"
Miami Heat,2025-26,Gabe Madsen,madsega01,MIA,G,6-6,,"May 1, 2001",us US,R,"Cincinnati, Utah"
Miami Heat,2025-26,Trevor Keels,keelstr01,MIA,G,6-5,221,"August 26, 2003",us US,1,Duke
Miami Heat,2025-26,Dain Dainja,dainjda01,MIA,F,6-9,,"July 16, 2002",us US,R,"Baylor, Illinois, Memphis"
Miami Heat,2025-26,Dru Smith,smithdr01,MIA,G,6-3,203,"December 30, 1997",us US,3,"University of Evansville, Missouri"
Miami Heat,2025-26,Ethan Thompson,thompet01,MIA,G,6-5,195,"May 4, 1999",us US,R,Oregon State
Miami Heat,2025-26,Myron Gardner  (TW),gardnmy01,MIA,G,6-6,220,"May 21, 2001",us US,R,"South Plains College, Georgetown, Little Rock"
Miami Heat,2025-26,Davion Mitchell,mitchda01,MIA,G,6-2,205,"September 5, 1998",us US,4,"Auburn, Baylor"
Miami Heat,2025-26,Vladislav Goldin  (TW),goldivl01,MIA,F-C,7-1,,"May 12, 2001",ru RU,R,"Texas Tech, Florida Atlantic University, Michigan"
Miami Heat,2025-26,Kasparas Jakucionis,jakucka01,MIA,G,6-6,,"May 29, 2006",lt LT,R,Illinois
Miami Heat,2025-26,Bam Adebayo,adebaba01,MIA,C-F,6-9,255,"July 18, 1997",us US,8,Kentucky
Miami Heat,2025-26,Pelle Larsson,larsspe01,MIA,G,6-5,215,"February 23, 2001",se SE,1,"Utah, Arizona"
Miami Heat,2025-26,Simone Fontecchio,fontesi01,MIA,F,6-8,209,"December 9, 1995",it IT,3,
Miami Heat,2025-26,Kel'el Ware,wareke01,MIA,C,7-0,230,"April 20, 2004",us US,1,"Oregon, Indiana"
Miami Heat,2025-26,Jaime Jaquez Jr.,jaqueja01,MIA,G-F,6-6,225,"February 18, 2001",us US,2,UCLA
Miami Heat,2025-26,Andrew Wiggins,wiggian01,MIA,F-G,6-7,197,"February 23, 1995",ca CA,11,Kansas
Miami Heat,2025-26,Tyler Herro,herroty01,MIA,G,6-5,195,"January 20, 2000",us US,6,Kentucky
Miami Heat,2025-26,Nikola JoviÄ,jovicni01,MIA,G-F,6-10,209,"June 9, 2003",gb GB,3,
Miami Heat,2025-26,Terry Rozier,roziete01,MIA,G,6-1,190,"March 17, 1994",us US,10,Louisville
Miami Heat,2025-26,Norman Powell,powelno01,MIA,G,6-3,215,"May 25, 1993",us US,10,UCLA
Miami Heat,2025-26,,,MIA,,,,,,,
Atlanta Hawks,2025-26,Asa Newell,newelas01,ATL,F,6-11,,"October 5, 2005",us US,R,Georgia
Atlanta Hawks,2025-26,Kobe Johnson,johnsko01,ATL,F,6-6,,"January 15, 2003",us US,R,"USC, UCLA"
Atlanta Hawks,2025-26,Charles Bassey,bassech01,ATL,C,6-10,235,"October 28, 2000",ng NG,4,Western Kentucky
Atlanta Hawks,2025-26,Caleb Houstan,houstca01,ATL,G-F,6-8,205,"January 9, 2003",ca CA,3,Michigan
Atlanta Hawks,2025-26,N'Faly Dante,nfalyda01,ATL,C,6-11,230,"October 19, 2001",ml ML,1,Oregon
Atlanta Hawks,2025-26,Keaton Wallace  (TW),wallake01,ATL,G,6-3,195,"February 26, 1999",us US,1,Texas-San Antonio
Atlanta Hawks,2025-26,Jacob Toppin  (TW),toppija01,ATL,F,6-9,205,"May 8, 2000",us US,2,"Rhode Island, Kentucky"
Atlanta Hawks,2025-26,Nikola Djurisic,djurini01,ATL,G,6-7,209,"February 23, 2004",be BE,R,
Atlanta Hawks,2025-26,Luke Kennard,kennalu01,ATL,G,6-5,206,"June 24, 1996",us US,8,Duke
Atlanta Hawks,2025-26,Nickeil Alexander-Walker,alexani01,ATL,G,6-5,205,"September 2, 1998",ca CA,6,Virginia Tech
Atlanta Hawks,2025-26,Trae Young,youngtr01,ATL,G,6-1,164,"September 19, 1998",us US,7,Oklahoma
Atlanta Hawks,2025-26,Eli Ndiaye  (TW),ndiayel01,ATL,C,6-8,,"June 26, 2004",sn SN,R,
Atlanta Hawks,2025-26,Jalen Johnson,johnsja05,ATL,F,6-9,220,"December 18, 2001",us US,4,Duke
Atlanta Hawks,2025-26,Vit Krejci,krejcvi01,ATL,G,6-8,195,"June 19, 2000",cz CZ,4,
Atlanta Hawks,2025-26,Zaccharie Risacher,risacza01,ATL,F,6-8,200,"April 8, 2005",es ES,1,
Atlanta Hawks,2025-26,Onyeka Okongwu,okongon01,ATL,F,6-8,235,"December 11, 2000",us US,5,USC
Atlanta Hawks,2025-26,Kristaps PorziÅÄ£is,porzikr01,ATL,F-C,7-2,240,"August 2, 1995",lv LV,9,
Atlanta Hawks,2025-26,Mouhamed Gueye,gueyemo02,ATL,F,6-11,210,"November 9, 2002",sn SN,2,Washington State
Atlanta Hawks,2025-26,Dyson Daniels,daniedy01,ATL,G,6-8,199,"March 17, 2003",au AU,3,
Atlanta Hawks,2025-26,,,ATL,,,,,,,
Charlotte Hornets,2025-26,Moussa DiabatÃ©,diabamo01,CHO,F,6-11,210,"January 21, 2002",fr FR,3,Michigan
Charlotte Hornets,2025-26,Antonio Reeves  (TW),reevean01,CHO,G,6-5,205,"November 20, 2000",us US,1,"Illinois State, Kentucky"
Charlotte Hornets,2025-26,KJ Simpson  (TW),simpskj01,CHO,G,6-0,189,"August 8, 2002",us US,1,Colorado
Charlotte Hornets,2025-26,Drew Peterson  (TW),peterdr01,CHO,G,6-9,205,"November 9, 1999",us US,2,"Rice University, USC"
Charlotte Hornets,2025-26,Mason Plumlee,plumlma01,CHO,C-F,6-10,254,"March 5, 1990",us US,12,Duke
Charlotte Hornets,2025-26,Sion James,jamessi01,CHO,G,6-5,,"December 4, 2002",us US,R,"Tulane, Duke"
Charlotte Hornets,2025-26,Kon Knueppel,knuepko01,CHO,G-F,6-7,,"August 3, 2005",us US,R,Duke
Charlotte Hornets,2025-26,Liam McNeeley,mcneeli01,CHO,G-F,6-7,,"October 10, 2005",us US,R,UConn
Charlotte Hornets,2025-26,Ryan Kalkbrenner,kalkbry01,CHO,C,7-0,,"January 17, 2002",us US,R,Creighton
Charlotte Hornets,2025-26,Pat Connaughton,connapa01,CHO,G,6-5,209,"January 6, 1993",us US,10,Notre Dame
Charlotte Hornets,2025-26,Miles Bridges,bridgmi02,CHO,G-F,6-7,225,"March 21, 1998",us US,6,Michigan State
Charlotte Hornets,2025-26,Tidjane SalaÃ¼n,salauti01,CHO,F,6-9,207,"August 10, 2005",fr FR,1,
Charlotte Hornets,2025-26,Josh Green,greenjo02,CHO,G-F,6-5,200,"November 16, 2000",au AU,5,Arizona
Charlotte Hornets,2025-26,Grant Williams,willigr01,CHO,F,6-6,236,"November 30, 1998",us US,6,Tennessee
Charlotte Hornets,2025-26,LaMelo Ball,ballla01,CHO,G,6-7,180,"August 22, 2001",us US,5,
Charlotte Hornets,2025-26,Brandon Miller,millebr02,CHO,F-G,6-9,201,"November 22, 2002",us US,2,Alabama
Charlotte Hornets,2025-26,Nick Smith Jr.,smithni01,CHO,G,6-2,185,"April 18, 2004",us US,2,Arkansas
Charlotte Hornets,2025-26,Collin Sexton,sextoco01,CHO,G,6-3,190,"January 4, 1999",us US,7,Alabama
Charlotte Hornets,2025-26,,,CHO,,,,,,,
Washington Wizards,2025-26,Corey Kispert,kispeco01,WAS,G-F,6-7,220,"March 3, 1999",us US,4,Gonzaga
Washington Wizards,2025-26,Keshon Gilbert,gilbeke01,WAS,G,6-4,,"June 30, 2003",us US,R,"UNLV, Iowa State"
Washington Wizards,2025-26,Jonathan Pierre,pierrjo01,WAS,G,6-9,,"April 20, 2003",us US,R,"Memphis, Belmont"
Washington Wizards,2025-26,Sharife Cooper  (TW),coopesh01,WAS,G,6-1,180,"June 11, 2001",us US,1,Auburn
Washington Wizards,2025-26,Tre Johnson,johnstr03,WAS,G,6-6,,"March 7, 2006",us US,R,Texas
Washington Wizards,2025-26,Anthony Gill,gillan01,WAS,F,6-7,230,"October 17, 1992",us US,5,"South Carolina, Virginia"
Washington Wizards,2025-26,Tristan Vukcevic  (TW),vukcetr01,WAS,F-C,6-10,223,"March 11, 2003",it IT,2,
Washington Wizards,2025-26,Marvin Bagley III,baglema01,WAS,F-C,6-10,235,"March 14, 1999",us US,7,Duke
Washington Wizards,2025-26,Will Riley,rileywi01,WAS,F,6-8,,"February 10, 2006",ca CA,R,Illinois
Washington Wizards,2025-26,Jamir Watkins  (TW),watkija01,WAS,F-G,6-7,,"July 6, 2001",us US,R,"VCU, Florida State"
Washington Wizards,2025-26,Justin Champagnie,champju01,WAS,F,6-6,200,"June 29, 2001",us US,4,Pitt
Washington Wizards,2025-26,Malaki Branham,branhma01,WAS,G,6-4,180,"May 12, 2003",us US,3,Ohio State
Washington Wizards,2025-26,AJ Johnson,johnsaj01,WAS,G,6-4,160,"December 1, 2004",us US,1,
Washington Wizards,2025-26,Alex Sarr,sarral01,WAS,F,7-0,205,"April 26, 2005",fr FR,1,
Washington Wizards,2025-26,Kyshawn George,georgky01,WAS,G,6-7,200,"December 12, 2003",ch CH,1,Miami (FL)
Washington Wizards,2025-26,Dillon Jones,jonesdi01,WAS,F,6-5,240,"October 29, 2001",us US,1,Weber State
Washington Wizards,2025-26,Bub Carrington,carrica01,WAS,G,6-4,190,"July 21, 2005",us US,1,Pitt
Washington Wizards,2025-26,Khris Middleton,middlkh01,WAS,F-G,6-7,222,"August 12, 1991",us US,13,Texas A&M
Washington Wizards,2025-26,Bilal Coulibaly,coulibi01,WAS,F,6-8,195,"July 26, 2004",fr FR,2,
Washington Wizards,2025-26,Cam Whitmore,whitmca01,WAS,F,6-7,232,"July 8, 2004",us US,2,Villanova
Washington Wizards,2025-26,CJ McCollum,mccolcj01,WAS,G,6-3,190,"September 19, 1991",us US,12,Lehigh
Washington Wizards,2025-26,,,WAS,,,,,,,
Orlando Magic,2025-26,Jase Richardson,richaja02,ORL,G,6-3,,"October 16, 2005",us US,R,Michigan State
Orlando Magic,2025-26,Justin Minaya,minayju01,ORL,F,6-5,210,"March 26, 1999",us US,3,
Orlando Magic,2025-26,Reece Beekman,beekmre01,ORL,G,6-1,190,"October 8, 2001",us US,1,Virginia
Orlando Magic,2025-26,Lester QuiÃ±ones,quinole01,ORL,G,6-5,208,"November 16, 2000",us US,3,Memphis
Orlando Magic,2025-26,Colin Castleton,castlco01,ORL,F,6-11,250,"May 25, 2000",us US,2,"Michigan, Florida"
Orlando Magic,2025-26,Jamal Cain  (TW),cainja01,ORL,F,6-7,191,"March 20, 1999",us US,3,"Marquette, Oakland"
Orlando Magic,2025-26,Orlando Robinson  (TW),robinor01,ORL,F,7-0,235,"July 10, 2000",us US,3,Fresno State
Orlando Magic,2025-26,Moritz Wagner,wagnemo01,ORL,F-C,6-11,245,"April 26, 1997",de DE,7,Michigan
Orlando Magic,2025-26,Tyus Jones,jonesty01,ORL,G,6-1,196,"May 10, 1996",us US,10,Duke
Orlando Magic,2025-26,Noah Penda,pendano01,ORL,G-F,6-6,,"January 7, 2005",fr FR,R,
Orlando Magic,2025-26,Wendell Carter Jr.,cartewe01,ORL,C,6-10,270,"April 16, 1999",us US,7,Duke
Orlando Magic,2025-26,Jalen Suggs,suggsja01,ORL,G,6-5,205,"June 3, 2001",us US,4,Gonzaga
Orlando Magic,2025-26,Tristan Da Silva,dasiltr01,ORL,F,6-8,217,"May 15, 2001",de DE,1,Colorado
Orlando Magic,2025-26,Jonathan Isaac,isaacjo01,ORL,F,6-10,230,"October 3, 1997",us US,6,Florida State
Orlando Magic,2025-26,Franz Wagner,wagnefr01,ORL,G-F,6-10,225,"August 27, 2001",de DE,4,Michigan
Orlando Magic,2025-26,Goga Bitadze,bitadgo01,ORL,C,6-11,250,"July 20, 1999",ge GE,6,
Orlando Magic,2025-26,Desmond Bane,banede01,ORL,G,6-5,215,"June 25, 1998",us US,5,TCU
Orlando Magic,2025-26,Anthony Black,blackan01,ORL,G,6-7,198,"January 20, 2004",us US,2,Arkansas
Orlando Magic,2025-26,Jett Howard,howarje01,ORL,G,6-8,215,"September 14, 2003",us US,2,Michigan
Orlando Magic,2025-26,Paolo Banchero,banchpa01,ORL,F,6-10,250,"November 12, 2002",us US,3,Duke
Orlando Magic,2025-26,,,ORL,,,,,,,
Oklahoma City Thunder,2025-26,Isaiah Hartenstein,harteis01,OKC,F,7-0,255,"May 5, 1998",us US,7,
Oklahoma City Thunder,2025-26,Malevy Leons,leonsma01,OKC,F,6-9,205,"September 23, 1999",nl NL,1,"Mineral Area College, Bradley"
Oklahoma City Thunder,2025-26,Branden Carlson  (TW),carlsbr01,OKC,C,7-0,220,"June 14, 1999",us US,1,Utah
Oklahoma City Thunder,2025-26,Ajay Mitchell,mitchaj01,OKC,G,6-5,200,"June 25, 2002",be BE,1,UC Santa Barbara
Oklahoma City Thunder,2025-26,Brooks Barnhizer  (TW),barnhbr01,OKC,G,6-6,,"March 2, 2002",us US,R,Northwestern
Oklahoma City Thunder,2025-26,Thomas Sorber,sorbeth01,OKC,F,6-10,,"December 25, 2005",us US,R,Georgetown
Oklahoma City Thunder,2025-26,Jaylin Williams,willija07,OKC,F,6-8,250,"June 29, 2002",us US,3,Arkansas
Oklahoma City Thunder,2025-26,Alex Caruso,carusal01,OKC,G,6-5,186,"February 28, 1994",us US,8,Texas A&M
Oklahoma City Thunder,2025-26,Aaron Wiggins,wiggiaa01,OKC,G,6-6,200,"January 2, 1999",us US,4,Maryland
Oklahoma City Thunder,2025-26,Shai Gilgeous-Alexander,gilgesh01,OKC,G,6-6,200,"July 12, 1998",ca CA,7,Kentucky
Oklahoma City Thunder,2025-26,Nikola TopiÄ,topicni01,OKC,G,6-6,201,"August 10, 2005",rs RS,R,
Oklahoma City Thunder,2025-26,Isaiah Joe,joeis01,OKC,G,6-5,181,"July 2, 1999",us US,5,Arkansas
Oklahoma City Thunder,2025-26,Cason Wallace,wallaca01,OKC,G,6-4,205,"November 7, 2003",us US,2,Kentucky
Oklahoma City Thunder,2025-26,Kenrich Williams,willike04,OKC,G-F,6-7,210,"December 2, 1994",us US,7,TCU
Oklahoma City Thunder,2025-26,Luguentz Dort,dortlu01,OKC,G,6-4,220,"April 19, 1999",ca CA,6,Arizona State
Oklahoma City Thunder,2025-26,Ousmane Dieng,diengou01,OKC,F,6-10,222,"May 21, 2003",fr FR,3,
Oklahoma City Thunder,2025-26,Chet Holmgren,holmgch01,OKC,F-C,7-1,213,"May 1, 2002",us US,2,Gonzaga
Oklahoma City Thunder,2025-26,Jalen Williams,willija06,OKC,G,6-6,220,"April 14, 2001",us US,3,Santa Clara
Oklahoma City Thunder,2025-26,,,OKC,,,,,,,
Portland Trail Blazers,2025-26,Deni Avdija,avdijde01,POR,G-F,6-9,210,"January 3, 2001",il IL,5,
Portland Trail Blazers,2025-26,Blake Wesley,weslebl01,POR,G,6-5,185,"March 16, 2003",us US,3,Notre Dame
Portland Trail Blazers,2025-26,Sidy Cissoko  (TW),cissosi01,POR,G,6-8,200,"April 2, 2004",fr FR,2,
Portland Trail Blazers,2025-26,Damian Lillard,lillada01,POR,G,6-2,195,"July 15, 1990",us US,13,Weber State
Portland Trail Blazers,2025-26,Caleb Love  (TW),loveca01,POR,G,6-4,,"September 27, 2001",us US,R,"UNC, Arizona"
Portland Trail Blazers,2025-26,Yang Hansen,yangha01,POR,C,7-1,,"June 26, 2005",cn CN,R,
Portland Trail Blazers,2025-26,Donovan Clingan,clingdo01,POR,C,7-2,280,"February 23, 2004",us US,1,UConn
Portland Trail Blazers,2025-26,Jrue Holiday,holidjr01,POR,G,6-4,205,"June 12, 1990",us US,16,UCLA
Portland Trail Blazers,2025-26,Duop Reath,reathdu01,POR,C,6-11,245,"June 26, 1996",ss SS,2,"Lee College, LSU"
Portland Trail Blazers,2025-26,Robert Williams,williro04,POR,C-F,6-9,237,"October 17, 1997",us US,7,Texas A&M
Portland Trail Blazers,2025-26,Jerami Grant,grantje01,POR,F,6-7,210,"March 12, 1994",us US,11,Syracuse
Portland Trail Blazers,2025-26,Matisse Thybulle,thybuma01,POR,G,6-5,201,"March 4, 1997",us US,6,Washington
Portland Trail Blazers,2025-26,Toumani Camara,camarto01,POR,F,6-8,220,"May 8, 2000",be BE,2,Dayton
Portland Trail Blazers,2025-26,Rayan Rupert,ruperra01,POR,G,6-6,205,"May 31, 2004",fr FR,2,
Portland Trail Blazers,2025-26,Kris Murray,murrakr01,POR,F,6-8,220,"August 19, 2000",us US,2,Iowa
Portland Trail Blazers,2025-26,Scoot Henderson,hendesc01,POR,G,6-3,202,"February 3, 2004",us US,2,
Portland Trail Blazers,2025-26,Shaedon Sharpe,sharpsh01,POR,G,6-6,200,"May 30, 2003",ca CA,3,Kentucky
Portland Trail Blazers,2025-26,,,POR,,,,,,,
Utah Jazz,2025-26,Lauri Markkanen,markkla01,UTA,F-C,7-0,240,"May 22, 1997",fi FI,8,Arizona
Utah Jazz,2025-26,Matthew Murrell,murrema01,UTA,G,6-4,,"December 19, 2001",us US,R,Ole Miss
Utah Jazz,2025-26,Steven Crowl,crowlst01,UTA,F-C,7-0,,"July 1, 2001",us US,R,Wisconsin
Utah Jazz,2025-26,John Tonje  (TW),tonjejo01,UTA,G,6-5,,"April 23, 2001",us US,R,"Colorado State, Missouri, Wisconsin"
Utah Jazz,2025-26,Oscar Tshiebwe  (TW),tshieos01,UTA,F,6-9,260,"November 27, 1999",cd CD,2,"West Virginia, Kentucky"
Utah Jazz,2025-26,Elijah Harkless  (TW),harklej01,UTA,G,6-3,195,"February 3, 2000",us US,1,"Cal State Northridge, Oklahoma, UNLV"
Utah Jazz,2025-26,RJ Luis  (TW),luisrj01,UTA,G-F,6-7,,"November 27, 2002",us US,R,"UMass, St. John's"
Utah Jazz,2025-26,Ace Bailey,baileac01,UTA,G-F,6-10,,"August 13, 2006",us US,R,Rutgers University
Utah Jazz,2025-26,Walter Clayton,claytwa01,UTA,G,6-2,,"March 6, 2003",us US,R,"Iona College, Florida"
Utah Jazz,2025-26,Kyle Filipowski,filipky01,UTA,F-C,6-11,250,"November 7, 2003",us US,1,Duke
Utah Jazz,2025-26,Svi Mykhailiuk,mykhasv01,UTA,G-F,6-7,205,"June 10, 1997",ua UA,7,Kansas
Utah Jazz,2025-26,Jusuf NurkiÄ,nurkiju01,UTA,C,7-0,290,"August 23, 1994",ba BA,11,
Utah Jazz,2025-26,Kevin Love,loveke01,UTA,F-C,6-8,251,"September 7, 1988",us US,17,UCLA
Utah Jazz,2025-26,Kyle Anderson,anderky01,UTA,F-G,6-9,230,"September 20, 1993",us US,11,UCLA
Utah Jazz,2025-26,Cody Williams,willico04,UTA,G-F,6-7,190,"November 20, 2004",us US,1,Colorado
Utah Jazz,2025-26,Isaiah Collier,colliis01,UTA,G,6-3,210,"October 8, 2004",us US,1,USC
Utah Jazz,2025-26,Georges Niang,niangge01,UTA,F,6-7,230,"June 17, 1993",us US,9,Iowa State
Utah Jazz,2025-26,Brice Sensabaugh,sensabr01,UTA,F,6-6,235,"October 30, 2003",us US,2,Ohio State
Utah Jazz,2025-26,Taylor Hendricks,hendrta01,UTA,F,6-9,210,"November 22, 2003",us US,2,Central Florida
Utah Jazz,2025-26,Keyonte George,georgke01,UTA,G,6-4,185,"November 8, 2003",us US,2,Baylor
Utah Jazz,2025-26,Walker Kessler,kesslwa01,UTA,C,7-0,245,"July 26, 2001",us US,3,"UNC, Auburn"
Utah Jazz,2025-26,,,UTA,,,,,,,
Denver Nuggets,2025-26,Jonas ValanÄiÅ«nas,valanjo01,DEN,C,6-11,265,"May 6, 1992",lt LT,13,
Denver Nuggets,2025-26,Moses Brown,brownmo01,DEN,C,7-2,245,"October 13, 1999",us US,6,UCLA
Denver Nuggets,2025-26,Kessler Edwards,edwarke02,DEN,F,6-8,215,"August 9, 2000",us US,4,Pepperdine
Denver Nuggets,2025-26,Curtis Jones  (TW),jonescu01,DEN,G,6-5,,"December 4, 2001",us US,R,"Indian Hills Community College, Buffalo, Iowa State"
Denver Nuggets,2025-26,Tim Hardaway Jr.,hardati02,DEN,G,6-5,205,"March 16, 1992",us US,12,Michigan
Denver Nuggets,2025-26,Bruce Brown,brownbr01,DEN,G-F,6-4,202,"August 15, 1996",us US,7,Miami (FL)
Denver Nuggets,2025-26,Spencer Jones  (TW),jonessp01,DEN,F,6-7,225,"June 14, 2001",us US,1,Stanford
Denver Nuggets,2025-26,Tamar Bates  (TW),batesta01,DEN,G,6-5,,"February 21, 2003",us US,R,"Indiana, Missouri"
Denver Nuggets,2025-26,Jamal Murray,murraja01,DEN,G,6-4,215,"February 23, 1997",ca CA,8,Kentucky
Denver Nuggets,2025-26,DaRon Holmes,holmeda01,DEN,F,6-10,225,"August 15, 2002",us US,R,Dayton
