TeamName,Season,PlayerName,Player_id,Team_id,Pos,Ht,Wt,Birth Date,Birth,Exp,College
San Antonio Spurs,2006-07,Manu GinÃ³bili,ginobma01,SAS,SG,6-6,205,"July 28, 1977",ar AR,4,
San Antonio Spurs,2006-07,Robert Horry,horryro01,SAS,PF,6-10,240,"August 25, 1970",us US,14,Alabama
San Antonio Spurs,2006-07,Fabricio Oberto,obertfa01,SAS,C,6-10,245,"March 21, 1975",ar AR,1,
San Antonio Spurs,2006-07,Tony Parker,parketo01,SAS,PG,6-2,185,"May 17, 1982",be BE,5,
San Antonio Spurs,2006-07,Beno Udrih,udrihbe01,SAS,PG,6-3,205,"July 5, 1982",si SI,2,
San Antonio Spurs,2006-07,Jacque Vaughn,vaughja01,SAS,PG,6-1,190,"February 11, 1975",us US,9,Kansas
San Antonio Spurs,2006-07,James White,whiteja02,SAS,SG,6-7,200,"October 21, 1982",us US,R,Florida
San Antonio Spurs,2006-07,Eric Williams,willier01,SAS,SF,6-8,220,"July 17, 1972",us US,11,Vincennes University
Miami Heat,2005-06,Derek Anderson,anderde01,MIA,SG,6-5,194,"July 18, 1974",us US,8,Ohio State
Miami Heat,2005-06,Shandon Anderson,andersh01,MIA,SF,6-6,208,"December 31, 1973",us US,9,Georgia
Miami Heat,2005-06,Earl Barron,barroea01,MIA,C,7-0,250,"August 14, 1981",us US,R,Memphis
Miami Heat,2005-06,Michael Doleac,doleami01,MIA,C,6-11,262,"June 15, 1977",us US,7,Utah
Miami Heat,2005-06,Gerald Fitch,fitchge01,MIA,PG,6-3,188,"August 12, 1982",us US,R,Kentucky
Miami Heat,2005-06,Udonis Haslem,hasleud01,MIA,PF,6-8,235,"June 9, 1980",us US,2,Florida
Miami Heat,2005-06,Jason Kapono,kaponja01,MIA,SF,6-8,213,"February 4, 1981",us US,2,UCLA
Miami Heat,2005-06,Alonzo Mourning,mournal01,MIA,C,6-10,240,"February 8, 1970",us US,12,Georgetown
Miami Heat,2005-06,Shaquille O'Neal,onealsh01,MIA,C,7-1,325,"March 6, 1972",us US,13,LSU
Miami Heat,2005-06,Gary Payton,paytoga01,MIA,PG,6-4,180,"July 23, 1968",us US,15,Oregon State
Miami Heat,2005-06,James Posey,poseyja01,MIA,SF,6-8,215,"January 13, 1977",us US,6,Xavier
Miami Heat,2005-06,Wayne Simien,simiewa01,MIA,PF,6-9,255,"March 9, 1983",us US,R,Kansas
Miami Heat,2005-06,Dwyane Wade,wadedw01,MIA,SG,6-4,220,"January 17, 1982",us US,2,Marquette
Miami Heat,2005-06,Antoine Walker,walkean02,MIA,PF,6-9,224,"August 12, 1976",us US,9,Kentucky
Miami Heat,2005-06,Matt Walsh,walshma01,MIA,SG,6-6,205,"December 2, 1982",us US,R,Florida
Miami Heat,2005-06,Jason Williams,willija02,MIA,PG,6-1,190,"November 18, 1975",us US,7,Marshall
Miami Heat,2005-06,Dorell Wright,wrighdo01,MIA,SF,6-9,205,"December 2, 1985",us US,1,
San Antonio Spurs,2004-05,Brent Barry,barrybr01,SAS,SG,6-6,185,"December 31, 1971",us US,9,Oregon State
San Antonio Spurs,2004-05,Bruce Bowen,bowenbr01,SAS,SF,6-7,185,"June 14, 1971",us US,8,Cal State Fullerton
San Antonio Spurs,2004-05,Devin Brown,brownde02,SAS,SG,6-5,220,"December 30, 1978",us US,2,Texas-San Antonio
San Antonio Spurs,2004-05,Tim Duncan,duncati01,SAS,PF,6-11,250,"April 25, 1976",vi VI,7,Wake Forest
San Antonio Spurs,2004-05,Manu GinÃ³bili,ginobma01,SAS,SG,6-6,205,"July 28, 1977",ar AR,2,
San Antonio Spurs,2004-05,Dion Glover,glovedi01,SAS,SG,6-5,228,"October 22, 1978",us US,5,Georgia Tech
San Antonio Spurs,2004-05,Robert Horry,horryro01,SAS,PF,6-10,240,"August 25, 1970",us US,12,Alabama
San Antonio Spurs,2004-05,Linton Johnson,johnsli01,SAS,SF,6-8,205,"June 13, 1980",us US,1,Tulane
San Antonio Spurs,2004-05,Sean Marks,marksse01,SAS,PF,6-10,250,"August 23, 1975",nz NZ,4,California
San Antonio Spurs,2004-05,Tony Massenburg,masseto01,SAS,PF,6-9,220,"July 31, 1967",us US,12,Maryland
San Antonio Spurs,2004-05,Nazr Mohammed,mohamna01,SAS,C,6-10,221,"September 5, 1977",us US,6,Kentucky
San Antonio Spurs,2004-05,Rasho NesteroviÄ,nestera01,SAS,C,7-0,248,"May 30, 1976",si SI,6,
San Antonio Spurs,2004-05,Tony Parker,parketo01,SAS,PG,6-2,185,"May 17, 1982",be BE,3,
San Antonio Spurs,2004-05,Glenn Robinson,robingl01,SAS,SF,6-7,225,"January 10, 1973",us US,10,Purdue
San Antonio Spurs,2004-05,Malik Rose,rosema01,SAS,PF,6-7,250,"November 23, 1974",us US,8,Drexel
San Antonio Spurs,2004-05,Beno Udrih,udrihbe01,SAS,PG,6-3,205,"July 5, 1982",si SI,R,
San Antonio Spurs,2004-05,Mike Wilks,wilksmi01,SAS,PG,5-10,185,"May 7, 1979",us US,2,Rice University
Detroit Pistons,2003-04,Chucky Atkins,atkinch01,DET,PG,5-11,160,"August 14, 1974",us US,4,South Florida
Detroit Pistons,2003-04,Chauncey Billups,billuch01,DET,PG,6-3,202,"September 25, 1976",us US,6,Colorado
Detroit Pistons,2003-04,Elden Campbell,campbel01,DET,C,6-11,215,"July 23, 1968",us US,13,Clemson
Detroit Pistons,2003-04,Hubert Davis,davishu01,DET,SG,6-5,183,"May 17, 1970",us US,11,UNC
Detroit Pistons,2003-04,Tremaine Fowlkes,fowlktr01,DET,SF,6-8,220,"April 11, 1976",us US,2,California
Detroit Pistons,2003-04,Darvin Ham,hamda01,DET,SF,6-7,220,"July 23, 1973",us US,6,Texas Tech
Detroit Pistons,2003-04,Richard Hamilton,hamilri01,DET,SG,6-7,185,"February 14, 1978",us US,4,UConn
Detroit Pistons,2003-04,Lindsey Hunter,hunteli01,DET,SG,6-2,170,"December 3, 1970",us US,10,Alcorn State
Detroit Pistons,2003-04,Mike James,jamesmi01,DET,PG,6-2,188,"June 23, 1975",us US,2,Duquesne
Detroit Pistons,2003-04,Darko MiliÄiÄ,milicda01,DET,C,7-0,250,"June 20, 1985",rs RS,R,
Detroit Pistons,2003-04,Mehmet Okur,okurme01,DET,PF,6-11,249,"May 26, 1979",tr TR,1,
Detroit Pistons,2003-04,Tayshaun Prince,princta01,DET,SF,6-9,212,"February 28, 1980",us US,1,Kentucky
Detroit Pistons,2003-04,Å½eljko RebraÄa,rebraze01,DET,C,7-0,257,"April 9, 1972",rs RS,2,
Detroit Pistons,2003-04,Bob Sura,surabo01,DET,SG,6-5,200,"March 25, 1973",us US,8,Florida State
Detroit Pistons,2003-04,Ben Wallace,wallabe01,DET,C,6-9,240,"September 10, 1974",us US,7,Cuyahoga Community College
Detroit Pistons,2003-04,Rasheed Wallace,wallara01,DET,PF,6-11,225,"September 17, 1974",us US,8,UNC
Detroit Pistons,2003-04,Corliss Williamson,willico02,DET,PF,6-7,245,"December 4, 1973",us US,8,Arkansas
San Antonio Spurs,2002-03,Mengke Bateer,bateeme01,SAS,C,6-11,290,"November 20, 1975",cn CN,1,
San Antonio Spurs,2002-03,Bruce Bowen,bowenbr01,SAS,SF,6-7,185,"June 14, 1971",us US,6,Cal State Fullerton
San Antonio Spurs,2002-03,Devin Brown,brownde02,SAS,SG,6-5,220,"December 30, 1978",us US,R,Texas-San Antonio
San Antonio Spurs,2002-03,Speedy Claxton,claxtsp01,SAS,PG,5-11,166,"May 8, 1978",us US,1,Hofstra
San Antonio Spurs,2002-03,Tim Duncan,duncati01,SAS,PF,6-11,250,"April 25, 1976",vi VI,5,Wake Forest
San Antonio Spurs,2002-03,Danny Ferry,ferryda01,SAS,SF,6-10,230,"October 17, 1966",us US,12,Duke
San Antonio Spurs,2002-03,Manu GinÃ³bili,ginobma01,SAS,SG,6-6,205,"July 28, 1977",ar AR,R,
San Antonio Spurs,2002-03,Anthony Goldwire,goldwan01,SAS,PG,6-1,182,"September 6, 1971",us US,4,Houston
San Antonio Spurs,2002-03,Stephen Jackson,jacksst02,SAS,SG,6-8,218,"April 5, 1978",us US,2,Butler County Community College
San Antonio Spurs,2002-03,Steve Kerr,kerrst01,SAS,PG,6-3,175,"September 27, 1965",lb LB,14,Arizona
San Antonio Spurs,2002-03,Tony Parker,parketo01,SAS,PG,6-2,185,"May 17, 1982",be BE,1,
San Antonio Spurs,2002-03,David Robinson,robinda01,SAS,C,7-1,235,"August 6, 1965",us US,13,United States Naval Academy
San Antonio Spurs,2002-03,Malik Rose,rosema01,SAS,PF,6-7,250,"November 23, 1974",us US,6,Drexel
San Antonio Spurs,2002-03,Steve Smith,smithst01,SAS,SG,6-8,200,"March 31, 1969",us US,11,Michigan State
San Antonio Spurs,2002-03,Kevin Willis,willike02,SAS,C,7-0,220,"September 6, 1962",us US,17,Michigan State
Los Angeles Lakers,2001-02,Kobe Bryant,bryanko01,LAL,SG,6-6,212,"August 23, 1978",us US,5,
Los Angeles Lakers,2001-02,Joe Crispin,crispjo01,LAL,PG,6-0,185,"July 18, 1979",us US,R,Penn State
Los Angeles Lakers,2001-02,Derek Fisher,fishede01,LAL,PG,6-1,200,"August 9, 1974",us US,5,Little Rock
Los Angeles Lakers,2001-02,Rick Fox,foxri01,LAL,SF,6-7,230,"July 24, 1969",ca CA,10,UNC
Los Angeles Lakers,2001-02,Devean George,georgde01,LAL,SF,6-8,220,"August 29, 1977",us US,2,Augsburg College
Los Angeles Lakers,2001-02,Robert Horry,horryro01,LAL,PF,6-10,240,"August 25, 1970",us US,9,Alabama
Los Angeles Lakers,2001-02,Lindsey Hunter,hunteli01,LAL,PG,6-2,170,"December 3, 1970",us US,8,Alcorn State
Los Angeles Lakers,2001-02,Mark Madsen,madsema01,LAL,PF,6-9,240,"January 28, 1976",us US,1,Stanford
Los Angeles Lakers,2001-02,Jelani McCoy,mccoyje01,LAL,C,6-10,245,"December 6, 1977",us US,3,UCLA
Los Angeles Lakers,2001-02,Stanislav Medvedenko,medvest01,LAL,C,6-10,250,"April 4, 1979",ua UA,1,
Los Angeles Lakers,2001-02,Shaquille O'Neal,onealsh01,LAL,C,7-1,325,"March 6, 1972",us US,9,LSU
Los Angeles Lakers,2001-02,Mike Penberthy,penbemi01,LAL,PG,6-3,185,"November 29, 1974",us US,1,Master's College
Los Angeles Lakers,2001-02,Mitch Richmond,richmmi01,LAL,SG,6-5,215,"June 30, 1965",us US,13,Moberly Area Community College
Los Angeles Lakers,2001-02,Brian Shaw,shawbr01,LAL,PG,6-6,190,"March 22, 1966",us US,12,Saint Mary's
Los Angeles Lakers,2001-02,Samaki Walker,walkesa01,LAL,PF,6-9,240,"February 25, 1976",us US,5,Louisville
Los Angeles Lakers,2000-01,Kobe Bryant,bryanko01,LAL,SG,6-6,212,"August 23, 1978",us US,4,
Los Angeles Lakers,2000-01,Derek Fisher,fishede01,LAL,PG,6-1,200,"August 9, 1974",us US,4,Little Rock
Los Angeles Lakers,2000-01,Greg Foster,fostegr01,LAL,C,6-11,240,"October 3, 1968",us US,10,UCLA
Los Angeles Lakers,2000-01,Rick Fox,foxri01,LAL,SF,6-7,230,"July 24, 1969",ca CA,9,UNC
Los Angeles Lakers,2000-01,Devean George,georgde01,LAL,SF,6-8,220,"August 29, 1977",us US,1,Augsburg College
Los Angeles Lakers,2000-01,Horace Grant,grantho01,LAL,PF,6-10,215,"July 4, 1965",us US,13,Clemson
Los Angeles Lakers,2000-01,Ron Harper,harpero01,LAL,PG,6-6,185,"January 20, 1964",us US,14,Miami University
Los Angeles Lakers,2000-01,Robert Horry,horryro01,LAL,PF,6-10,240,"August 25, 1970",us US,8,Alabama
Los Angeles Lakers,2000-01,Tyronn Lue,luety01,LAL,PG,6-0,175,"May 3, 1977",us US,2,Nebraska
Los Angeles Lakers,2000-01,Mark Madsen,madsema01,LAL,PF,6-9,240,"January 28, 1976",us US,R,Stanford
Los Angeles Lakers,2000-01,Stanislav Medvedenko,medvest01,LAL,PF,6-10,250,"April 4, 1979",ua UA,R,
Los Angeles Lakers,2000-01,Shaquille O'Neal,onealsh01,LAL,C,7-1,325,"March 6, 1972",us US,8,LSU
Los Angeles Lakers,2000-01,Mike Penberthy,penbemi01,LAL,PG,6-3,185,"November 29, 1974",us US,R,Master's College
Los Angeles Lakers,2000-01,Isaiah Rider,rideris01,LAL,SG,6-5,215,"March 12, 1971",us US,7,UNLV
Los Angeles Lakers,2000-01,Brian Shaw,shawbr01,LAL,SG,6-6,190,"March 22, 1966",us US,11,Saint Mary's
Los Angeles Lakers,1999-00,Kobe Bryant,bryanko01,LAL,SG,6-6,212,"August 23, 1978",us US,3,
Los Angeles Lakers,1999-00,John Celestand,celesjo01,LAL,PG,6-4,178,"March 6, 1977",us US,R,Villanova
Los Angeles Lakers,1999-00,Derek Fisher,fishede01,LAL,PG,6-1,200,"August 9, 1974",us US,3,Little Rock
Los Angeles Lakers,1999-00,Rick Fox,foxri01,LAL,SF,6-7,230,"July 24, 1969",ca CA,8,UNC
Los Angeles Lakers,1999-00,Devean George,georgde01,LAL,SF,6-8,220,"August 29, 1977",us US,R,Augsburg College
Los Angeles Lakers,1999-00,A.C. Green,greenac01,LAL,PF,6-9,220,"October 4, 1963",us US,14,Oregon State
Los Angeles Lakers,1999-00,Ron Harper,harpero01,LAL,PG,6-6,185,"January 20, 1964",us US,13,Miami University
Los Angeles Lakers,1999-00,Robert Horry,horryro01,LAL,PF,6-10,240,"August 25, 1970",us US,7,Alabama
Los Angeles Lakers,1999-00,Sam Jacobson,jacobsa01,LAL,PG,6-4,215,"July 22, 1975",us US,1,Minnesota
Los Angeles Lakers,1999-00,Travis Knight,knightr01,LAL,C,7-0,235,"September 13, 1974",us US,3,UConn
Los Angeles Lakers,1999-00,Tyronn Lue,luety01,LAL,PG,6-0,175,"May 3, 1977",us US,1,Nebraska
Los Angeles Lakers,1999-00,Shaquille O'Neal,onealsh01,LAL,C,7-1,325,"March 6, 1972",us US,7,LSU
Los Angeles Lakers,1999-00,Glen Rice,ricegl01,LAL,SF,6-8,215,"May 28, 1967",us US,10,Michigan
Los Angeles Lakers,1999-00,John Salley,sallejo01,LAL,C,6-11,230,"May 16, 1964",us US,10,Georgia Tech
Los Angeles Lakers,1999-00,Brian Shaw,shawbr01,LAL,SG,6-6,190,"March 22, 1966",us US,10,Saint Mary's
San Antonio Spurs,1998-99,Antonio Daniels,daniean01,SAS,PG,6-4,195,"March 19, 1975",us US,1,Bowling Green
San Antonio Spurs,1998-99,Tim Duncan,duncati01,SAS,PF,6-11,250,"April 25, 1976",vi VI,1,Wake Forest
San Antonio Spurs,1998-99,Mario Elie,eliema01,SAS,SG,6-5,210,"November 26, 1963",us US,8,American International College
San Antonio Spurs,1998-99,Sean Elliott,elliose01,SAS,SF,6-8,205,"February 2, 1968",us US,9,Arizona
San Antonio Spurs,1998-99,Andrew Gaze,gazean01,SAS,SG,6-7,205,"July 24, 1965",au AU,1,Seton Hall
San Antonio Spurs,1998-99,Jaren Jackson,jacksja01,SAS,SG,6-4,190,"October 27, 1967",us US,8,Georgetown
San Antonio Spurs,1998-99,Avery Johnson,johnsav01,SAS,PG,5-10,175,"March 25, 1965",us US,10,Cameron University
San Antonio Spurs,1998-99,Steve Kerr,kerrst01,SAS,PG,6-3,175,"September 27, 1965",lb LB,10,Arizona
San Antonio Spurs,1998-99,Jerome Kersey,kerseje01,SAS,SF,6-7,215,"June 26, 1962",us US,14,Longwood University
San Antonio Spurs,1998-99,Gerard King,kingge02,SAS,SF,6-9,230,"November 25, 1972",us US,R,Nicholls State
San Antonio Spurs,1998-99,Will Perdue,perduwi01,SAS,C,7-0,240,"August 29, 1965",us US,10,Vanderbilt
San Antonio Spurs,1998-99,David Robinson,robinda01,SAS,C,7-1,235,"August 6, 1965",us US,9,United States Naval Academy
San Antonio Spurs,1998-99,Malik Rose,rosema01,SAS,PF,6-7,250,"November 23, 1974",us US,2,Drexel
San Antonio Spurs,1998-99,Brandon Williams,willibr01,SAS,SG,6-6,215,"February 27, 1975",us US,1,Davidson
Chicago Bulls,1997-98,Keith Booth,boothke01,CHI,SF,6-6,226,"October 9, 1974",us US,R,Maryland
Chicago Bulls,1997-98,Randy Brown,brownra02,CHI,PG,6-2,190,"May 22, 1968",us US,6,Houston
Chicago Bulls,1997-98,Jud Buechler,buechju01,CHI,SF,6-6,220,"June 19, 1968",us US,7,Arizona
Chicago Bulls,1997-98,Scott Burrell,burresc01,CHI,SF,6-7,218,"January 12, 1971",us US,4,UConn
Chicago Bulls,1997-98,Jason Caffey,caffeja01,CHI,PF,6-8,255,"June 12, 1973",us US,2,Alabama
Chicago Bulls,1997-98,Ron Harper,harpero01,CHI,PG,6-6,185,"January 20, 1964",us US,11,Miami University
Chicago Bulls,1997-98,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,12,UNC
Chicago Bulls,1997-98,Steve Kerr,kerrst01,CHI,PG,6-3,175,"September 27, 1965",lb LB,9,Arizona
Chicago Bulls,1997-98,Joe Kleine,kleinjo01,CHI,C,6-11,255,"January 4, 1962",us US,12,Notre Dame
Chicago Bulls,1997-98,Toni KukoÄ,kukocto01,CHI,SF,6-10,192,"September 18, 1968",hr HR,4,
Chicago Bulls,1997-98,Rusty LaRue,larueru01,CHI,PG,6-2,210,"December 10, 1973",us US,R,Wake Forest
Chicago Bulls,1997-98,Luc Longley,longllu01,CHI,C,7-2,265,"January 19, 1969",au AU,6,New Mexico
Chicago Bulls,1997-98,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,10,University of Central Arkansas
Chicago Bulls,1997-98,Dennis Rodman,rodmade01,CHI,PF,6-7,210,"May 13, 1961",us US,11,North Central Texas College
Chicago Bulls,1997-98,Dickey Simpkins,simpkdi01,CHI,PF,6-9,248,"April 6, 1972",us US,3,Providence
Chicago Bulls,1997-98,David Vaughn,vaughda02,CHI,PF,6-9,240,"March 23, 1973",us US,2,Memphis
Chicago Bulls,1997-98,Bill Wennington,wennibi01,CHI,C,7-0,245,"April 26, 1963",ca CA,10,St. John's
Chicago Bulls,1996-97,Randy Brown,brownra02,CHI,PG,6-2,190,"May 22, 1968",us US,5,Houston
Chicago Bulls,1996-97,Jud Buechler,buechju01,CHI,SF,6-6,220,"June 19, 1968",us US,6,Arizona
Chicago Bulls,1996-97,Jason Caffey,caffeja01,CHI,PF,6-8,255,"June 12, 1973",us US,1,Alabama
Chicago Bulls,1996-97,Bison Dele,delebi01,CHI,C,6-11,260,"April 6, 1969",us US,5,Maryland
Chicago Bulls,1996-97,Ron Harper,harpero01,CHI,PG,6-6,185,"January 20, 1964",us US,10,Miami University
Chicago Bulls,1996-97,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,11,UNC
Chicago Bulls,1996-97,Steve Kerr,kerrst01,CHI,PG,6-3,175,"September 27, 1965",lb LB,8,Arizona
Chicago Bulls,1996-97,Toni KukoÄ,kukocto01,CHI,SF,6-10,192,"September 18, 1968",hr HR,3,
Chicago Bulls,1996-97,Luc Longley,longllu01,CHI,C,7-2,265,"January 19, 1969",au AU,5,New Mexico
Chicago Bulls,1996-97,Robert Parish,parisro01,CHI,C,7-1,230,"August 30, 1953",us US,20,Centenary (LA)
Chicago Bulls,1996-97,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,9,University of Central Arkansas
Chicago Bulls,1996-97,Dennis Rodman,rodmade01,CHI,PF,6-7,210,"May 13, 1961",us US,10,North Central Texas College
Chicago Bulls,1996-97,Dickey Simpkins,simpkdi01,CHI,PF,6-9,248,"April 6, 1972",us US,2,Providence
Chicago Bulls,1996-97,Matt Steigenga,steigma01,CHI,SF,6-7,225,"March 27, 1970",us US,R,Michigan State
Chicago Bulls,1996-97,Bill Wennington,wennibi01,CHI,C,7-0,245,"April 26, 1963",ca CA,9,St. John's
Chicago Bulls,1995-96,Randy Brown,brownra02,CHI,PG,6-2,190,"May 22, 1968",us US,4,Houston
Chicago Bulls,1995-96,Jud Buechler,buechju01,CHI,SF,6-6,220,"June 19, 1968",us US,5,Arizona
Chicago Bulls,1995-96,Jason Caffey,caffeja01,CHI,PF,6-8,255,"June 12, 1973",us US,R,Alabama
Chicago Bulls,1995-96,James Edwards,edwarja01,CHI,C,7-1,252,"November 22, 1955",us US,18,Washington
Chicago Bulls,1995-96,Jack Haley,haleyja01,CHI,C,6-10,240,"January 27, 1964",us US,6,UCLA
Chicago Bulls,1995-96,Ron Harper,harpero01,CHI,PG,6-6,185,"January 20, 1964",us US,9,Miami University
Chicago Bulls,1995-96,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,10,UNC
Chicago Bulls,1995-96,Steve Kerr,kerrst01,CHI,PG,6-3,175,"September 27, 1965",lb LB,7,Arizona
Chicago Bulls,1995-96,Toni KukoÄ,kukocto01,CHI,SF,6-10,192,"September 18, 1968",hr HR,2,
Chicago Bulls,1995-96,Luc Longley,longllu01,CHI,C,7-2,265,"January 19, 1969",au AU,4,New Mexico
Chicago Bulls,1995-96,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,8,University of Central Arkansas
Chicago Bulls,1995-96,Dennis Rodman,rodmade01,CHI,PF,6-7,210,"May 13, 1961",us US,9,North Central Texas College
Chicago Bulls,1995-96,John Salley,sallejo01,CHI,PF,6-11,230,"May 16, 1964",us US,9,Georgia Tech
Chicago Bulls,1995-96,Dickey Simpkins,simpkdi01,CHI,PF,6-9,248,"April 6, 1972",us US,1,Providence
Chicago Bulls,1995-96,Bill Wennington,wennibi01,CHI,C,7-0,245,"April 26, 1963",ca CA,8,St. John's
Houston Rockets,1994-95,Tim Breaux,breauti01,HOU,SF,6-7,215,"September 19, 1970",us US,R,Wyoming
Houston Rockets,1994-95,Scott Brooks,brooksc01,HOU,PG,5-11,165,"July 31, 1965",us US,6,TCU
Houston Rockets,1994-95,Chucky Brown,brownch01,HOU,SF,6-7,214,"February 29, 1968",us US,5,NC State
Houston Rockets,1994-95,Adrian Caldwell,caldwad01,HOU,PF,6-8,265,"July 4, 1966",us US,2,SMU
Houston Rockets,1994-95,Sam Cassell,cassesa01,HOU,PG,6-3,185,"November 18, 1969",us US,1,Florida State
Houston Rockets,1994-95,Pete Chilcutt,chilcpe01,HOU,PF,6-10,230,"September 14, 1968",us US,3,UNC
Houston Rockets,1994-95,Clyde Drexler,drexlcl01,HOU,SG,6-7,210,"June 22, 1962",us US,11,Houston
Houston Rockets,1994-95,Mario Elie,eliema01,HOU,SF,6-5,210,"November 26, 1963",us US,4,American International College
Houston Rockets,1994-95,Carl Herrera,herreca01,HOU,PF,6-9,215,"December 14, 1966",tt TT,3,Jacksonville College
Houston Rockets,1994-95,Robert Horry,horryro01,HOU,PF,6-10,240,"August 25, 1970",us US,2,Alabama
Houston Rockets,1994-95,Charles Jones,jonesch01,HOU,PF,6-9,215,"April 3, 1957",us US,11,Albany State University
Houston Rockets,1994-95,Vernon Maxwell,maxweve01,HOU,SG,6-4,180,"September 12, 1965",us US,6,Florida
Houston Rockets,1994-95,Tracy Murray,murratr01,HOU,SF,6-7,225,"July 25, 1971",us US,2,UCLA
Houston Rockets,1994-95,Hakeem Olajuwon,olajuha01,HOU,C,7-0,255,"January 21, 1963",ng NG,10,Houston
Houston Rockets,1994-95,Kenny Smith,smithke01,HOU,PG,6-3,170,"March 8, 1965",us US,7,UNC
Houston Rockets,1994-95,Å½an Tabak,tabakza01,HOU,C,7-0,245,"June 15, 1970",hr HR,R,
Houston Rockets,1994-95,Otis Thorpe,thorpot01,HOU,PF,6-10,248,"August 5, 1962",us US,10,Providence
Houston Rockets,1993-94,Scott Brooks,brooksc01,HOU,PG,5-11,165,"July 31, 1965",us US,5,TCU
Houston Rockets,1993-94,Matt Bullard,bullama01,HOU,PF,6-10,215,"June 5, 1967",us US,3,Colorado
Houston Rockets,1993-94,Sam Cassell,cassesa01,HOU,PG,6-3,185,"November 18, 1969",us US,R,Florida State
Houston Rockets,1993-94,Earl Cureton,curetea01,HOU,PF,6-9,210,"September 3, 1957",us US,10,Robert Morris University (PA)
Houston Rockets,1993-94,Mario Elie,eliema01,HOU,SF,6-5,210,"November 26, 1963",us US,3,American International College
Houston Rockets,1993-94,Carl Herrera,herreca01,HOU,PF,6-9,215,"December 14, 1966",tt TT,2,Jacksonville College
Houston Rockets,1993-94,Robert Horry,horryro01,HOU,SF,6-10,240,"August 25, 1970",us US,1,Alabama
Houston Rockets,1993-94,Chris Jent,jentch01,HOU,SF,6-7,220,"January 11, 1970",us US,R,Ohio State
Houston Rockets,1993-94,Vernon Maxwell,maxweve01,HOU,SG,6-4,180,"September 12, 1965",us US,5,Florida
Houston Rockets,1993-94,Hakeem Olajuwon,olajuha01,HOU,C,7-0,255,"January 21, 1963",ng NG,9,Houston
Houston Rockets,1993-94,Richard PetruÅ¡ka,petruri01,HOU,C,6-10,260,"January 25, 1969",sk SK,R,Loyola Marymount
Houston Rockets,1993-94,Eric Riley,rileyer01,HOU,C,7-0,245,"June 2, 1970",us US,R,Michigan
Houston Rockets,1993-94,Larry Robinson,robinla01,HOU,SG,6-3,180,"January 11, 1968",us US,3,Centenary (LA)
Houston Rockets,1993-94,Kenny Smith,smithke01,HOU,PG,6-3,170,"March 8, 1965",us US,6,UNC
Houston Rockets,1993-94,Otis Thorpe,thorpot01,HOU,PF,6-10,248,"August 5, 1962",us US,9,Providence
Chicago Bulls,1992-93,B.J. Armstrong,armstbj01,CHI,PG,6-2,175,"September 9, 1967",us US,3,Iowa
Chicago Bulls,1992-93,Ricky Blanton,blantri01,CHI,SF,6-7,215,"April 21, 1966",us US,R,LSU
Chicago Bulls,1992-93,Bill Cartwright,cartwbi01,CHI,C,7-1,245,"July 30, 1957",us US,12,San Francisco
Chicago Bulls,1992-93,Joe Courtney,courtjo01,CHI,PF,6-8,235,"October 17, 1969",us US,R,Mississippi State
Chicago Bulls,1992-93,Jo Jo English,englijo01,CHI,SG,6-4,195,"February 4, 1970",de DE,R,South Carolina
Chicago Bulls,1992-93,Horace Grant,grantho01,CHI,PF,6-10,215,"July 4, 1965",us US,5,Clemson
Chicago Bulls,1992-93,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,8,UNC
Chicago Bulls,1992-93,Stacey King,kingst01,CHI,C,6-11,230,"January 29, 1967",us US,3,Oklahoma
Chicago Bulls,1992-93,Rodney McCray,mccraro01,CHI,SF,6-7,220,"August 29, 1961",us US,9,Louisville
Chicago Bulls,1992-93,Ed Nealy,nealyed01,CHI,PF,6-7,238,"February 19, 1960",us US,9,Kansas State
Chicago Bulls,1992-93,John Paxson,paxsojo01,CHI,PG,6-2,185,"September 29, 1960",us US,9,Notre Dame
Chicago Bulls,1992-93,Will Perdue,perduwi01,CHI,C,7-0,240,"August 29, 1965",us US,4,Vanderbilt
Chicago Bulls,1992-93,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,5,University of Central Arkansas
Chicago Bulls,1992-93,Trent Tucker,tucketr01,CHI,SG,6-5,193,"December 20, 1959",us US,10,Minnesota
Chicago Bulls,1992-93,Darrell Walker,walkeda01,CHI,PG,6-4,180,"March 9, 1961",us US,9,Arkansas
Chicago Bulls,1992-93,Corey Williams,willico01,CHI,PG,6-2,190,"April 24, 1970",us US,R,Oklahoma State
Chicago Bulls,1992-93,Scott Williams,willisc01,CHI,PF,6-10,230,"March 21, 1968",us US,2,UNC
Chicago Bulls,1991-92,B.J. Armstrong,armstbj01,CHI,PG,6-2,175,"September 9, 1967",us US,2,Iowa
